measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,55,Slovenia,3,Both,15,50 to 54,842,Environmental heat and cold exposure,2,Percent,2005,0.004361856990505095,0.00549323614952311,0.0034240400663296832
1,Deaths,55,Slovenia,3,Both,15,50 to 54,842,Environmental heat and cold exposure,3,Rate,2005,2.3685024231376968,2.9922605385825056,1.860482430792694
1,Deaths,55,Slovenia,3,Both,16,55 to 59,842,Environmental heat and cold exposure,1,Number,2005,2.438057504548247,3.150707320205105,1.8745971131806496
1,Deaths,55,Slovenia,3,Both,16,55 to 59,842,Environmental heat and cold exposure,2,Percent,2005,0.0026385722944533784,0.0034007813184040677,0.002036138396022552
1,Deaths,55,Slovenia,3,Both,16,55 to 59,842,Environmental heat and cold exposure,3,Rate,2005,2.093080206618225,2.704892364706706,1.6093476489633085
1,Deaths,55,Slovenia,3,Both,17,60 to 64,842,Environmental heat and cold exposure,1,Number,2005,2.060158598147701,2.683766109186523,1.5382736820524157
1,Deaths,55,Slovenia,3,Both,17,60 to 64,842,Environmental heat and cold exposure,2,Percent,2005,0.00170709780134701,0.0022074034823637173,0.001273989384677193
1,Deaths,55,Slovenia,3,Both,17,60 to 64,842,Environmental heat and cold exposure,3,Rate,2005,1.9527864298386486,2.543892515650186,1.4581013201559976
1,Deaths,55,Slovenia,3,Both,18,65 to 69,842,Environmental heat and cold exposure,1,Number,2005,1.9114615531078731,2.4053562198746614,1.5042315045586023
1,Deaths,55,Slovenia,3,Both,18,65 to 69,842,Environmental heat and cold exposure,2,Percent,2005,0.0011676476223701287,0.0014670297781494623,0.0009122457004514183
1,Deaths,55,Slovenia,3,Both,18,65 to 69,842,Environmental heat and cold exposure,3,Rate,2005,2.005263264669584,2.523394968795876,1.5780490969047483
1,Deaths,55,Slovenia,3,Both,19,70 to 74,842,Environmental heat and cold exposure,1,Number,2005,1.8601755859145086,2.368918880237959,1.4673092774570573
1,Deaths,55,Slovenia,3,Both,19,70 to 74,842,Environmental heat and cold exposure,2,Percent,2005,0.0007774595605875485,0.0009887954418662357,0.0006163386232723979
1,Deaths,55,Slovenia,3,Both,19,70 to 74,842,Environmental heat and cold exposure,3,Rate,2005,2.1652742212966998,2.757459576699355,1.7079715362382297
1,Deaths,55,Slovenia,3,Both,20,75 to 79,842,Environmental heat and cold exposure,1,Number,2005,1.673520173164068,2.0668492395334757,1.3403895453464623
1,Deaths,55,Slovenia,3,Both,20,75 to 79,842,Environmental heat and cold exposure,2,Percent,2005,0.0005586803968803782,0.0006894804645728521,0.00044839950793911236
1,Deaths,55,Slovenia,3,Both,20,75 to 79,842,Environmental heat and cold exposure,3,Rate,2005,2.5953840673580837,3.205379697200965,2.0787473768351727
1,Deaths,55,Slovenia,3,Both,30,80 to 84,842,Environmental heat and cold exposure,1,Number,2005,1.5193085699152207,1.8643035401219008,1.2111064309917876
1,Deaths,55,Slovenia,3,Both,30,80 to 84,842,Environmental heat and cold exposure,2,Percent,2005,0.0004779261718705062,0.0005884895272282122,0.0003806690761206634
1,Deaths,55,Slovenia,3,Both,30,80 to 84,842,Environmental heat and cold exposure,3,Rate,2005,3.846633881771634,4.72010314780221,3.0663178791550494
1,Deaths,55,Slovenia,3,Both,31,85 to 89,842,Environmental heat and cold exposure,1,Number,2005,0.7267540162593351,0.9130160979242703,0.5779069027260089
1,Deaths,55,Slovenia,3,Both,31,85 to 89,842,Environmental heat and cold exposure,2,Percent,2005,0.0004384794883584476,0.000547811777638158,0.0003467321914537792
1,Deaths,55,Slovenia,3,Both,31,85 to 89,842,Environmental heat and cold exposure,3,Rate,2005,5.984009769435946,7.517670528677927,4.758419595032389
1,Deaths,55,Slovenia,3,Both,32,90 to 94,842,Environmental heat and cold exposure,1,Number,2005,0.5725261083536177,0.7257577383827765,0.4439298318764529
1,Deaths,55,Slovenia,3,Both,32,90 to 94,842,Environmental heat and cold exposure,2,Percent,2005,0.00036757854978704263,0.00046713826643246704,0.00028638424591435034
1,Deaths,55,Slovenia,3,Both,32,90 to 94,842,Environmental heat and cold exposure,3,Rate,2005,8.191213823703535,10.383520912951994,6.351368300176852
1,Deaths,55,Slovenia,3,Both,235,95 plus,842,Environmental heat and cold exposure,1,Number,2005,0.13806660691658088,0.17618813996374474,0.10768668596407739
1,Deaths,55,Slovenia,3,Both,235,95 plus,842,Environmental heat and cold exposure,2,Percent,2005,0.00029917077255422385,0.00038181035758954826,0.00023251486755777634
1,Deaths,55,Slovenia,3,Both,235,95 plus,842,Environmental heat and cold exposure,3,Rate,2005,10.73578639869553,13.700041442874586,8.373503805972781
1,Deaths,81,Germany,3,Both,4,Post Neonatal,842,Environmental heat and cold exposure,1,Number,2005,0.47981752062382593,0.6305031627153892,0.3593487402365549
1,Deaths,81,Germany,3,Both,4,Post Neonatal,842,Environmental heat and cold exposure,2,Percent,2005,0.000522523112268265,0.000642277192751177,0.00041797755642272554
1,Deaths,81,Germany,3,Both,4,Post Neonatal,842,Environmental heat and cold exposure,3,Rate,2005,0.0752024595807754,0.09881962740336951,0.05632122203021556
1,Deaths,81,Germany,3,Both,5,1 to 4,842,Environmental heat and cold exposure,1,Number,2005,0.7400499670582616,0.9770024963714634,0.5559523462072891
1,Deaths,81,Germany,3,Both,5,1 to 4,842,Environmental heat and cold exposure,2,Percent,2005,0.0012592111236185346,0.0015109853714535147,0.0010438656771018348
1,Deaths,81,Germany,3,Both,5,1 to 4,842,Environmental heat and cold exposure,3,Rate,2005,0.025707833487071147,0.03393908332029298,0.019312655873570672
1,Deaths,81,Germany,3,Both,6,5 to 9,842,Environmental heat and cold exposure,1,Number,2005,0.5346730330936285,0.631202084845343,0.47198039778929585
1,Deaths,81,Germany,3,Both,6,5 to 9,842,Environmental heat and cold exposure,2,Percent,2005,0.0013214563345283364,0.0015655533615412977,0.0011727722095182717
1,Deaths,81,Germany,3,Both,6,5 to 9,842,Environmental heat and cold exposure,3,Rate,2005,0.013493305704357781,0.015929366481729264,0.011911159530501546
1,Deaths,81,Germany,3,Both,7,10 to 14,842,Environmental heat and cold exposure,1,Number,2005,0.5915345027491811,0.6995582675825709,0.5085125495876457
1,Deaths,81,Germany,3,Both,7,10 to 14,842,Environmental heat and cold exposure,2,Percent,2005,0.0012511683891234299,0.0014858199616053468,0.0010771791135775763
1,Deaths,81,Germany,3,Both,7,10 to 14,842,Environmental heat and cold exposure,3,Rate,2005,0.01439366919693452,0.017022185926208973,0.012373515639810196
1,Deaths,81,Germany,3,Both,8,15 to 19,842,Environmental heat and cold exposure,1,Number,2005,1.8390525331764989,2.3562492479706636,1.4542136805169006
1,Deaths,81,Germany,3,Both,8,15 to 19,842,Environmental heat and cold exposure,2,Percent,2005,0.0011706170088656603,0.0015013662819343832,0.0009257557496266941
1,Deaths,81,Germany,3,Both,8,15 to 19,842,Environmental heat and cold exposure,3,Rate,2005,0.038070737085374846,0.04877736987325861,0.030104081149486574
1,Deaths,81,Germany,3,Both,9,20 to 24,842,Environmental heat and cold exposure,1,Number,2005,2.4481042146381964,3.160351428845559,1.843561794209576
1,Deaths,81,Germany,3,Both,9,20 to 24,842,Environmental heat and cold exposure,2,Percent,2005,0.0011311197951368356,0.0014591380489803957,0.0008521198041833346
1,Deaths,81,Germany,3,Both,9,20 to 24,842,Environmental heat and cold exposure,3,Rate,2005,0.05043573873165993,0.06510942549438792,0.03798098154173801
1,Deaths,81,Germany,3,Both,10,25 to 29,842,Environmental heat and cold exposure,1,Number,2005,2.375516151536006,3.0059111732150114,1.8618280683927007
1,Deaths,81,Germany,3,Both,10,25 to 29,842,Environmental heat and cold exposure,2,Percent,2005,0.0010739422179349648,0.0013619119207017498,0.0008401350925170908
1,Deaths,81,Germany,3,Both,10,25 to 29,842,Environmental heat and cold exposure,3,Rate,2005,0.048981901323290875,0.06198031715246096,0.038389921562089716
1,Deaths,81,Germany,3,Both,11,30 to 34,842,Environmental heat and cold exposure,1,Number,2005,3.6308717558451735,4.580779654778984,2.7991586256257994
1,Deaths,81,Germany,3,Both,11,30 to 34,842,Environmental heat and cold exposure,2,Percent,2005,0.0012269961692541152,0.001551460813813619,0.0009467581262596955
1,Deaths,81,Germany,3,Both,11,30 to 34,842,Environmental heat and cold exposure,3,Rate,2005,0.07258496066789766,0.0915746226881102,0.05595813689017517
1,Deaths,81,Germany,3,Both,12,35 to 39,842,Environmental heat and cold exposure,1,Number,2005,7.575325748144975,9.297170396095524,6.123677730180959
1,Deaths,81,Germany,3,Both,12,35 to 39,842,Environmental heat and cold exposure,2,Percent,2005,0.0012862006847129028,0.0015780005010091753,0.0010403054479598763
1,Deaths,81,Germany,3,Both,12,35 to 39,842,Environmental heat and cold exposure,3,Rate,2005,0.11330273298735626,0.1390560419378292,0.09159070458893682
1,Deaths,81,Germany,3,Both,13,40 to 44,842,Environmental heat and cold exposure,1,Number,2005,11.931122969199208,14.466784434274768,9.883788336828388
1,Deaths,81,Germany,3,Both,13,40 to 44,842,Environmental heat and cold exposure,2,Percent,2005,0.0010954398843079436,0.0013316119758409234,0.0009090599526932556
1,Deaths,81,Germany,3,Both,13,40 to 44,842,Environmental heat and cold exposure,3,Rate,2005,0.16599442438102716,0.2012723832460028,0.13751042210453887
1,Deaths,81,Germany,3,Both,14,45 to 49,842,Environmental heat and cold exposure,1,Number,2005,16.670716267419635,19.893314796514847,13.871683547646121
1,Deaths,81,Germany,3,Both,14,45 to 49,842,Environmental heat and cold exposure,2,Percent,2005,0.000999587826864187,0.0011931264110601634,0.0008318756782807969
1,Deaths,81,Germany,3,Both,14,45 to 49,842,Environmental heat and cold exposure,3,Rate,2005,0.2625218880274541,0.3132697165335367,0.21844415660558172
1,Deaths,81,Germany,3,Both,15,50 to 54,842,Environmental heat and cold exposure,1,Number,2005,17.276085247421133,20.347807670636154,14.25975102576962
1,Deaths,81,Germany,3,Both,15,50 to 54,842,Environmental heat and cold exposure,2,Percent,2005,0.0007297872678628102,0.0008600126405424026,0.0006037407836302162
1,Deaths,81,Germany,3,Both,15,50 to 54,842,Environmental heat and cold exposure,3,Rate,2005,0.30734626537012455,0.3619930445164437,0.2536848574263845
1,Deaths,81,Germany,3,Both,16,55 to 59,842,Environmental heat and cold exposure,1,Number,2005,15.438521580145386,18.69421966608159,12.548339689785431
1,Deaths,81,Germany,3,Both,16,55 to 59,842,Environmental heat and cold exposure,2,Percent,2005,0.0005168702154426862,0.0006257865940537535,0.0004199894343764439
1,Deaths,81,Germany,3,Both,16,55 to 59,842,Environmental heat and cold exposure,3,Rate,2005,0.318232554554807,0.38534190264673246,0.25865755177214905
1,Deaths,81,Germany,3,Both,17,60 to 64,842,Environmental heat and cold exposure,1,Number,2005,16.83791687893449,20.357150504020442,13.742007370842318
1,Deaths,81,Germany,3,Both,17,60 to 64,842,Environmental heat and cold exposure,2,Percent,2005,0.00036086622433010185,0.0004359161312463045,0.00029391404048125473
1,Deaths,81,Germany,3,Both,17,60 to 64,842,Environmental heat and cold exposure,3,Rate,2005,0.359960147806887,0.43519414883926755,0.2937759486483904
1,Deaths,81,Germany,3,Both,18,65 to 69,842,Environmental heat and cold exposure,1,Number,2005,20.97068678846526,24.6031487252503,17.482330257580536
1,Deaths,81,Germany,3,Both,18,65 to 69,842,Environmental heat and cold exposure,2,Percent,2005,0.00027527377898608314,0.0003229255605153495,0.000229664691626791
1,Deaths,81,Germany,3,Both,18,65 to 69,842,Environmental heat and cold exposure,3,Rate,2005,0.390586052305179,0.4582418702738156,0.3256142456984119
1,Deaths,81,Germany,3,Both,19,70 to 74,842,Environmental heat and cold exposure,1,Number,2005,18.707418354170454,22.013803513290295,15.569104110064167
1,Deaths,81,Germany,3,Both,19,70 to 74,842,Environmental heat and cold exposure,2,Percent,2005,0.00021189204815200767,0.00024916343894569983,0.00017626240998022512
1,Deaths,81,Germany,3,Both,19,70 to 74,842,Environmental heat and cold exposure,3,Rate,2005,0.49733239356048625,0.5852318788922704,0.4139010346622453
1,Deaths,81,Germany,3,Both,20,75 to 79,842,Environmental heat and cold exposure,1,Number,2005,25.295200875112947,29.156946052440066,21.686855591168484
1,Deaths,81,Germany,3,Both,20,75 to 79,842,Environmental heat and cold exposure,2,Percent,2005,0.00020718426355128595,0.0002391769807751306,0.00017764536673076564
1,Deaths,81,Germany,3,Both,20,75 to 79,842,Environmental heat and cold exposure,3,Rate,2005,0.8278655992972088,0.9542534465946143,0.709771066436511
1,Deaths,81,Germany,3,Both,30,80 to 84,842,Environmental heat and cold exposure,1,Number,2005,33.032084225000055,37.931476680752255,28.444843197139193
1,Deaths,81,Germany,3,Both,30,80 to 84,842,Environmental heat and cold exposure,2,Percent,2005,0.00021985288883612586,0.0002529243127093338,0.0001895707663776254
1,Deaths,81,Germany,3,Both,30,80 to 84,842,Environmental heat and cold exposure,3,Rate,2005,1.532046803892067,1.7592834051830986,1.3192879628953558
1,Deaths,81,Germany,3,Both,31,85 to 89,842,Environmental heat and cold exposure,1,Number,2005,24.248841117224853,28.98103517982741,20.32034622389612
1,Deaths,81,Germany,3,Both,31,85 to 89,842,Environmental heat and cold exposure,2,Percent,2005,0.00022957316539825486,0.0002732813369595956,0.0001924480691460736
1,Deaths,81,Germany,3,Both,31,85 to 89,842,Environmental heat and cold exposure,3,Rate,2005,2.623362146836709,3.1353148094527685,2.1983577209600753
1,Deaths,81,Germany,3,Both,32,90 to 94,842,Environmental heat and cold exposure,1,Number,2005,22.545641847359008,26.650162567002752,18.8295263136031
1,Deaths,81,Germany,3,Both,32,90 to 94,842,Environmental heat and cold exposure,2,Percent,2005,0.0002299071315649918,0.00027143650866861413,0.0001921742100962045
1,Deaths,81,Germany,3,Both,32,90 to 94,842,Environmental heat and cold exposure,3,Rate,2005,4.72720222408722,5.5878075510979075,3.948034802947973
1,Deaths,81,Germany,3,Both,235,95 plus,842,Environmental heat and cold exposure,1,Number,2005,6.019405782326869,7.499921306680311,4.855880323014099
1,Deaths,81,Germany,3,Both,235,95 plus,842,Environmental heat and cold exposure,2,Percent,2005,0.00026413531733345674,0.0003285346503969232,0.00021311994081887043
1,Deaths,81,Germany,3,Both,235,95 plus,842,Environmental heat and cold exposure,3,Rate,2005,4.928525096303622,6.14073078256364,3.9758622199699296
1,Deaths,82,Greece,3,Both,4,Post Neonatal,842,Environmental heat and cold exposure,1,Number,2005,0.021714094449015155,0.037945110424361495,0.013268122772200748
1,Deaths,82,Greece,3,Both,4,Post Neonatal,842,Environmental heat and cold exposure,2,Percent,2005,0.00015875948896207313,0.0002608912795029234,0.00010659229602200763
1,Deaths,82,Greece,3,Both,4,Post Neonatal,842,Environmental heat and cold exposure,3,Rate,2005,0.02216931823294546,0.03874060833423704,0.013546281507679912
1,Deaths,82,Greece,3,Both,5,1 to 4,842,Environmental heat and cold exposure,1,Number,2005,0.0416077780452149,0.05599516719331557,0.030934168329573516
1,Deaths,82,Greece,3,Both,5,1 to 4,842,Environmental heat and cold exposure,2,Percent,2005,0.0005432412290962962,0.0006258028032843248,0.000489047791376276
1,Deaths,82,Greece,3,Both,5,1 to 4,842,Environmental heat and cold exposure,3,Rate,2005,0.010034282936374815,0.013503997980299718,0.007460196434500146
1,Deaths,82,Greece,3,Both,6,5 to 9,842,Environmental heat and cold exposure,1,Number,2005,0.055615356931762616,0.061528052063089624,0.05029319849314908
1,Deaths,82,Greece,3,Both,6,5 to 9,842,Environmental heat and cold exposure,2,Percent,2005,0.0006858975705128197,0.000751397306881121,0.0006291209691986312
1,Deaths,82,Greece,3,Both,6,5 to 9,842,Environmental heat and cold exposure,3,Rate,2005,0.010432255307185598,0.011541350862199968,0.009433931846184844
1,Deaths,82,Greece,3,Both,7,10 to 14,842,Environmental heat and cold exposure,1,Number,2005,0.05874360464104358,0.06432291801563295,0.054650710318977246
1,Deaths,82,Greece,3,Both,7,10 to 14,842,Environmental heat and cold exposure,2,Percent,2005,0.0006950806754769099,0.0007588134767169702,0.0006497247151079537
1,Deaths,82,Greece,3,Both,7,10 to 14,842,Environmental heat and cold exposure,3,Rate,2005,0.010055171319269895,0.011010185097675198,0.00935458861156031
1,Deaths,82,Greece,3,Both,8,15 to 19,842,Environmental heat and cold exposure,1,Number,2005,0.16025477859528578,0.2057354502121519,0.11846673040801028
1,Deaths,82,Greece,3,Both,8,15 to 19,842,Environmental heat and cold exposure,2,Percent,2005,0.0006154791148507001,0.0007904619323763618,0.0004533181679531847
1,Deaths,82,Greece,3,Both,8,15 to 19,842,Environmental heat and cold exposure,3,Rate,2005,0.024548817869073335,0.03151582836244039,0.018147466264799437
1,Deaths,82,Greece,3,Both,9,20 to 24,842,Environmental heat and cold exposure,1,Number,2005,0.44795132076492633,0.6042625817128959,0.320733472394869
1,Deaths,82,Greece,3,Both,9,20 to 24,842,Environmental heat and cold exposure,2,Percent,2005,0.0008115831294360793,0.0010892053508261368,0.0005831530296144784
1,Deaths,82,Greece,3,Both,9,20 to 24,842,Environmental heat and cold exposure,3,Rate,2005,0.057705724867074114,0.0778419633371074,0.04131734109428427
1,Deaths,82,Greece,3,Both,10,25 to 29,842,Environmental heat and cold exposure,1,Number,2005,0.50194336103118,0.662593339958427,0.37503340792108414
1,Deaths,82,Greece,3,Both,10,25 to 29,842,Environmental heat and cold exposure,2,Percent,2005,0.0007954142296751236,0.0010516955923820035,0.000594358588117732
1,Deaths,82,Greece,3,Both,10,25 to 29,842,Environmental heat and cold exposure,3,Rate,2005,0.05831507981326901,0.07697917036702476,0.043570858414445274
1,Deaths,82,Greece,3,Both,11,30 to 34,842,Environmental heat and cold exposure,1,Number,2005,0.48429780866879196,0.6370326069118372,0.3602522263650686
1,Deaths,82,Greece,3,Both,11,30 to 34,842,Environmental heat and cold exposure,2,Percent,2005,0.0007729887159945373,0.001010825133071374,0.0005729785166396381
1,Deaths,82,Greece,3,Both,11,30 to 34,842,Environmental heat and cold exposure,3,Rate,2005,0.05685217436150004,0.07478185569673092,0.042290347015450404
1,Deaths,82,Greece,3,Both,12,35 to 39,842,Environmental heat and cold exposure,1,Number,2005,0.4695352755917085,0.6054692439966318,0.35096392914301816
1,Deaths,82,Greece,3,Both,12,35 to 39,842,Environmental heat and cold exposure,2,Percent,2005,0.0005472056150497552,0.0007078265621720358,0.0004102900315267342
1,Deaths,82,Greece,3,Both,12,35 to 39,842,Environmental heat and cold exposure,3,Rate,2005,0.05373979126795938,0.06929786212664002,0.04016892718222369
1,Deaths,82,Greece,3,Both,13,40 to 44,842,Environmental heat and cold exposure,1,Number,2005,0.48935790340380536,0.6454127507572295,0.3645857175729994
1,Deaths,82,Greece,3,Both,13,40 to 44,842,Environmental heat and cold exposure,2,Percent,2005,0.0004333565483366133,0.0005667658613357534,0.0003220098426073909
1,Deaths,82,Greece,3,Both,13,40 to 44,842,Environmental heat and cold exposure,3,Rate,2005,0.06120951228313438,0.08072905213215152,0.045602847737446654
1,Deaths,82,Greece,3,Both,14,45 to 49,842,Environmental heat and cold exposure,1,Number,2005,0.6376984736423565,0.8173792421524065,0.4839646833275574
1,Deaths,82,Greece,3,Both,14,45 to 49,842,Environmental heat and cold exposure,2,Percent,2005,0.00036435933832021426,0.00046633105546201335,0.0002762668836388932
1,Deaths,82,Greece,3,Both,14,45 to 49,842,Environmental heat and cold exposure,3,Rate,2005,0.08263344662832743,0.10591661541185357,0.06271250674526746
1,Deaths,82,Greece,3,Both,15,50 to 54,842,Environmental heat and cold exposure,1,Number,2005,0.6915304713660325,0.8744196207755145,0.5362092386012982
1,Deaths,82,Greece,3,Both,15,50 to 54,842,Environmental heat and cold exposure,2,Percent,2005,0.00026990399870719723,0.0003418159124790012,0.00020975049637784646
1,Deaths,82,Greece,3,Both,15,50 to 54,842,Environmental heat and cold exposure,3,Rate,2005,0.0995456207797795,0.12587246343631417,0.0771871721270344
1,Deaths,82,Greece,3,Both,16,55 to 59,842,Environmental heat and cold exposure,1,Number,2005,0.8632993337105374,1.1286397413378566,0.6520680994779686
1,Deaths,82,Greece,3,Both,16,55 to 59,842,Environmental heat and cold exposure,2,Percent,2005,0.00022987735114226405,0.00030083475337776993,0.00017334678162879725
1,Deaths,82,Greece,3,Both,16,55 to 59,842,Environmental heat and cold exposure,3,Rate,2005,0.12869734087085172,0.16825326724977127,0.0972078017352703
1,Deaths,82,Greece,3,Both,17,60 to 64,842,Environmental heat and cold exposure,1,Number,2005,0.7586512600217957,0.9879710638051828,0.5736635496300173
1,Deaths,82,Greece,3,Both,17,60 to 64,842,Environmental heat and cold exposure,2,Percent,2005,0.0001710808854377196,0.0002240744288371413,0.0001288434620672993
1,Deaths,82,Greece,3,Both,17,60 to 64,842,Environmental heat and cold exposure,3,Rate,2005,0.13443874250619192,0.17507594655106434,0.10165752078455952
1,Deaths,82,Greece,3,Both,18,65 to 69,842,Environmental heat and cold exposure,1,Number,2005,1.2971801525883453,1.6140909106802235,1.024971224325077
1,Deaths,82,Greece,3,Both,18,65 to 69,842,Environmental heat and cold exposure,2,Percent,2005,0.00016877184956704997,0.0002097323236989905,0.0001338864081724213
1,Deaths,82,Greece,3,Both,18,65 to 69,842,Environmental heat and cold exposure,3,Rate,2005,0.2201448112444354,0.27392782579508074,0.1739481569000142
1,Deaths,82,Greece,3,Both,19,70 to 74,842,Environmental heat and cold exposure,1,Number,2005,2.379479327580257,3.0178455088551286,1.8767239141615357
1,Deaths,82,Greece,3,Both,19,70 to 74,842,Environmental heat and cold exposure,2,Percent,2005,0.0001894513957227549,0.00023970150979733788,0.00014912792538173967
1,Deaths,82,Greece,3,Both,19,70 to 74,842,Environmental heat and cold exposure,3,Rate,2005,0.42338605346601776,0.5369719691003377,0.333929663625266
1,Deaths,82,Greece,3,Both,20,75 to 79,842,Environmental heat and cold exposure,1,Number,2005,3.608042968646662,4.417804903773305,2.9078815345607127
1,Deaths,82,Greece,3,Both,20,75 to 79,842,Environmental heat and cold exposure,2,Percent,2005,0.0001963444445377835,0.00024078308479126415,0.00015878890163502298
1,Deaths,82,Greece,3,Both,20,75 to 79,842,Environmental heat and cold exposure,3,Rate,2005,0.8529690292177126,1.0444029610484926,0.687445496400147
1,Deaths,82,Greece,3,Both,30,80 to 84,842,Environmental heat and cold exposure,1,Number,2005,4.009882934120627,4.948824063600274,3.1783161750609263
