measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,59,Latvia,3,Both,6,5-9 years,842,Environmental heat and cold exposure,1,Number,2007,0.010692324,0.012816685,0.009387951
1,Deaths,59,Latvia,3,Both,6,5-9 years,842,Environmental heat and cold exposure,2,Percent,2007,0.000395144,0.000471398,0.000351527
1,Deaths,59,Latvia,3,Both,6,5-9 years,842,Environmental heat and cold exposure,3,Rate,2007,0.011410754,0.013677854,0.010018739
1,Deaths,59,Latvia,3,Both,7,10-14 years,842,Environmental heat and cold exposure,1,Number,2007,0.012581606,0.013980317,0.01145711
1,Deaths,59,Latvia,3,Both,7,10-14 years,842,Environmental heat and cold exposure,2,Percent,2007,0.0004046,0.000447489,0.000369998
1,Deaths,59,Latvia,3,Both,7,10-14 years,842,Environmental heat and cold exposure,3,Rate,2007,0.010913063,0.01212628,0.009937695
1,Deaths,59,Latvia,3,Both,8,15-19 years,842,Environmental heat and cold exposure,1,Number,2007,0.807357054,1.041893045,0.602463827
1,Deaths,59,Latvia,3,Both,8,15-19 years,842,Environmental heat and cold exposure,2,Percent,2007,0.006967807,0.009002643,0.005233478
1,Deaths,59,Latvia,3,Both,8,15-19 years,842,Environmental heat and cold exposure,3,Rate,2007,0.475408636,0.613514119,0.354758165
1,Deaths,59,Latvia,3,Both,9,20-24 years,842,Environmental heat and cold exposure,1,Number,2007,2.227898739,2.883979277,1.713813002
1,Deaths,59,Latvia,3,Both,9,20-24 years,842,Environmental heat and cold exposure,2,Percent,2007,0.011485785,0.014813747,0.008853019
1,Deaths,59,Latvia,3,Both,9,20-24 years,842,Environmental heat and cold exposure,3,Rate,2007,1.293026331,1.6738019,0.994661606
1,Deaths,59,Latvia,3,Both,10,25-29 years,842,Environmental heat and cold exposure,1,Number,2007,4.023168582,5.206546279,3.098071133
1,Deaths,59,Latvia,3,Both,10,25-29 years,842,Environmental heat and cold exposure,2,Percent,2007,0.015573908,0.020087581,0.011978384
1,Deaths,59,Latvia,3,Both,10,25-29 years,842,Environmental heat and cold exposure,3,Rate,2007,2.706048814,3.502007957,2.08381318
1,Deaths,59,Latvia,3,Both,11,30-34 years,842,Environmental heat and cold exposure,1,Number,2007,6.576302137,8.110097259,5.209851922
1,Deaths,59,Latvia,3,Both,11,30-34 years,842,Environmental heat and cold exposure,2,Percent,2007,0.018803195,0.023166211,0.014966457
1,Deaths,59,Latvia,3,Both,11,30-34 years,842,Environmental heat and cold exposure,3,Rate,2007,4.351681787,5.366627292,3.447472036
1,Deaths,59,Latvia,3,Both,12,35-39 years,842,Environmental heat and cold exposure,1,Number,2007,12.6302627,15.12166744,10.49669321
1,Deaths,59,Latvia,3,Both,12,35-39 years,842,Environmental heat and cold exposure,2,Percent,2007,0.023951262,0.02870804,0.01981656
1,Deaths,59,Latvia,3,Both,12,35-39 years,842,Environmental heat and cold exposure,3,Rate,2007,8.34779793,9.994457536,6.937644607
1,Deaths,59,Latvia,3,Both,13,40-44 years,842,Environmental heat and cold exposure,1,Number,2007,21.89834199,25.77461807,18.48573556
1,Deaths,59,Latvia,3,Both,13,40-44 years,842,Environmental heat and cold exposure,2,Percent,2007,0.028372147,0.033273535,0.023952806
1,Deaths,59,Latvia,3,Both,13,40-44 years,842,Environmental heat and cold exposure,3,Rate,2007,14.2192527,16.73623545,12.00334461
1,Deaths,59,Latvia,3,Both,14,45-49 years,842,Environmental heat and cold exposure,1,Number,2007,35.96883104,42.68462558,30.38585821
1,Deaths,59,Latvia,3,Both,14,45-49 years,842,Environmental heat and cold exposure,2,Percent,2007,0.027940148,0.033270114,0.023626447
1,Deaths,59,Latvia,3,Both,14,45-49 years,842,Environmental heat and cold exposure,3,Rate,2007,21.67127933,25.71755648,18.30752909
1,Deaths,59,Latvia,3,Both,15,50-54 years,842,Environmental heat and cold exposure,1,Number,2007,43.41499109,51.39157507,36.42067041
1,Deaths,59,Latvia,3,Both,15,50-54 years,842,Environmental heat and cold exposure,2,Percent,2007,0.02633804,0.03115842,0.022331295
1,Deaths,59,Latvia,3,Both,15,50-54 years,842,Environmental heat and cold exposure,3,Rate,2007,29.96176105,35.46659929,25.13480705
1,Deaths,59,Latvia,3,Both,16,55-59 years,842,Environmental heat and cold exposure,1,Number,2007,41.9555743,48.83689873,35.48101845
1,Deaths,59,Latvia,3,Both,16,55-59 years,842,Environmental heat and cold exposure,2,Percent,2007,0.019448329,0.022637689,0.016388061
1,Deaths,59,Latvia,3,Both,16,55-59 years,842,Environmental heat and cold exposure,3,Rate,2007,31.1669008,36.27872585,26.35724575
1,Deaths,59,Latvia,3,Both,17,60-64 years,842,Environmental heat and cold exposure,1,Number,2007,35.13794476,41.80306411,29.05535871
1,Deaths,59,Latvia,3,Both,17,60-64 years,842,Environmental heat and cold exposure,2,Percent,2007,0.014130957,0.016829025,0.011682324
1,Deaths,59,Latvia,3,Both,17,60-64 years,842,Environmental heat and cold exposure,3,Rate,2007,31.15362389,37.06297979,25.76074735
1,Deaths,59,Latvia,3,Both,18,65-69 years,842,Environmental heat and cold exposure,1,Number,2007,26.9869948,31.97940341,22.50453184
1,Deaths,59,Latvia,3,Both,18,65-69 years,842,Environmental heat and cold exposure,2,Percent,2007,0.007388627,0.008723001,0.006210403
1,Deaths,59,Latvia,3,Both,18,65-69 years,842,Environmental heat and cold exposure,3,Rate,2007,20.86501765,24.72490254,17.39939765
1,Deaths,59,Latvia,3,Both,19,70-74 years,842,Environmental heat and cold exposure,1,Number,2007,13.04797654,15.79023979,10.7769252
1,Deaths,59,Latvia,3,Both,19,70-74 years,842,Environmental heat and cold exposure,2,Percent,2007,0.003221365,0.003927112,0.002649734
1,Deaths,59,Latvia,3,Both,19,70-74 years,842,Environmental heat and cold exposure,3,Rate,2007,13.29382217,16.08775424,10.97998044
1,Deaths,59,Latvia,3,Both,20,75-79 years,842,Environmental heat and cold exposure,1,Number,2007,8.134502981,9.977663992,6.491494359
1,Deaths,59,Latvia,3,Both,20,75-79 years,842,Environmental heat and cold exposure,2,Percent,2007,0.0015971,0.001957454,0.001270716
