COUNTRY,meanval,upperval,lowerval,Age,CNTRY,ISO3,Country.code
Belgium,4.8985941666868755e-5,5.793537727425597e-5,4.130656905938356e-5,80,BEL,BEL,56
Belgium,1.2215663600614264e-4,1.4536699830063933e-4,1.012212800707682e-4,85,BEL,BEL,56
Belgium,3.0343711029771377e-4,0.00035693076190366785,2.56699382459154e-4,90,BEL,BEL,56
Belgium,5.205003633159167e-4,6.40872349863009e-4,4.2105706152344526e-4,95,BEL,BEL,56
Cyprus,2.992181576323634e-7,7.243657531561145e-7,1.5929811024708176e-7,0,CYP,CYP,196
Cyprus,1.2017375527660132e-7,2.2003929687474182e-7,8.806354405942905e-8,1,CYP,CYP,196
Cyprus,9.81774492320963e-8,1.6164227144173117e-7,7.699116386578837e-8,5,CYP,CYP,196
Cyprus,1.2669322270365374e-7,1.9690257175184545e-7,1.0129514441510642e-7,10,CYP,CYP,196
Cyprus,4.3833408612460504e-7,1.024962803594346e-6,2.296218275503806e-7,15,CYP,CYP,196
Cyprus,7.180097062494818e-7,1.6875732317643707e-6,3.7536237547502765e-7,20,CYP,CYP,196
Cyprus,6.272457387330584e-7,1.4223323269184362e-6,3.565197997593426e-7,25,CYP,CYP,196
Cyprus,8.466652015577529e-7,1.7062414468381656e-6,5.123920358289038e-7,30,CYP,CYP,196
Cyprus,1.4682325391285808e-6,2.1114228549237656e-6,9.694435483057264e-7,35,CYP,CYP,196
Cyprus,1.7967778699375594e-6,2.562618850647733e-6,1.1964648579743418e-6,40,CYP,CYP,196
Cyprus,3.0833984086546427e-6,4.550125107602029e-6,1.720141642916586e-6,45,CYP,CYP,196
Cyprus,3.121352084773513e-6,4.340607421699841e-6,2.2002867193419092e-6,50,CYP,CYP,196
Cyprus,3.923455901795591e-6,5.4272210070154465e-6,2.620654133013987e-6,55,CYP,CYP,196
Cyprus,6.9567650325442765e-6,9.884439064522204e-6,3.513298112011464e-6,60,CYP,CYP,196
Cyprus,9.634603876193182e-6,1.3946046794457413e-5,4.5181199725667125e-6,65,CYP,CYP,196
Cyprus,2.3607211967086918e-5,3.679155560109297e-5,7.69132879996115e-6,70,CYP,CYP,196
Cyprus,3.6683387760814656e-5,5.529998406976255e-5,1.2193362651353342e-5,75,CYP,CYP,196
Cyprus,6.342644269737408e-5,9.564447066430524e-5,2.116550857788179e-5,80,CYP,CYP,196
Cyprus,1.2646983784903842e-4,1.952826009699852e-4,3.795993550914086e-5,85,CYP,CYP,196
Cyprus,2.3672750372461733e-4,3.688583292657697e-4,5.507672364316295e-5,90,CYP,CYP,196
Cyprus,4.013095283568321e-4,6.340575624201235e-4,9.345609811872606e-5,95,CYP,CYP,196
Denmark,5.996915544444533e-7,8.881026397477912e-7,3.934155324459206e-7,0,DNK,DNK,208
Denmark,9.772298635082866e-8,1.307220968498742e-7,7.215500509900499e-8,1,DNK,DNK,208
Denmark,9.43997653979861e-8,1.0983246318327061e-7,8.0331975998817793e-008,5,DNK,DNK,208
Denmark,1.0038810677348129e-7,1.1583188422778548e-7,8.584476488413769e-8,10,DNK,DNK,208
Denmark,4.721400317127247e-7,6.341695318374949e-7,3.4358041855675956e-7,15,DNK,DNK,208
Denmark,3.880246918722771e-7,5.161081329768936e-7,2.873426540152192e-7,20,DNK,DNK,208
Denmark,2.734150213373888e-7,3.5537791606236815e-7,2.0721185476251856e-7,25,DNK,DNK,208
Denmark,5.875659639547759e-7,7.855411920240194e-7,4.284703972590212e-7,30,DNK,DNK,208
Denmark,9.934854419811006e-7,1.276538509501933e-6,7.635631242719211e-7,35,DNK,DNK,208
Denmark,1.2351959848601542e-6,1.6144350760410908e-6,9.144567150518578e-7,40,DNK,DNK,208
Denmark,2.640824279413851e-6,3.2958581903118613e-6,2.08467898318585e-6,45,DNK,DNK,208
Denmark,3.612760733948531e-6,4.582285723771981e-6,2.8037119638323503e-6,50,DNK,DNK,208
Denmark,4.06682520381753e-6,5.2557248199662374e-6,3.078976815655551e-6,55,DNK,DNK,208
Denmark,4.925188209061762e-6,6.280777190058032e-6,3.743875334892522e-6,60,DNK,DNK,208
Denmark,6.457161244291505e-6,8.04784932676101e-6,5.112343296538816e-6,65,DNK,DNK,208
Denmark,1.0726052372060036e-5,1.3592236617372724e-5,8.280598085750445e-6,70,DNK,DNK,208
Denmark,1.7495577024621953e-5,2.1568744889890937e-5,1.391833741795994e-5,75,DNK,DNK,208
Denmark,3.473599824866298e-5,4.30935533347389e-5,2.7574892797510648e-5,80,DNK,DNK,208
Denmark,8.554902149857281e-5,1.0602812822099206e-4,6.776199682532292e-5,85,DNK,DNK,208
Denmark,1.7988143787050373e-4,2.2354555081169182e-4,1.4444273314486494e-4,90,DNK,DNK,208
Denmark,3.133208878670777e-4,4.0106969441830876e-4,2.434990214518439e-4,95,DNK,DNK,208
Finland,3.183288162239192e-7,4.5071006065044867e-7,2.1344551834557106e-7,0,FIN,FIN,246
Finland,9.383515982207227e-7,1.3191988730582806e-6,6.464216288238493e-7,1,FIN,FIN,246
Finland,1.3442250291091587e-6,1.7101264234890435e-6,1.0223908996656483e-6,5,FIN,FIN,246
Finland,1.4971249661826931e-6,1.899499831887975e-6,1.157787451553066e-6,10,FIN,FIN,246
Finland,2.9156381985948487e-6,3.7341640745357904e-6,2.237827205104734e-6,15,FIN,FIN,246
Finland,3.098431771756442e-6,4.082463546089502e-6,2.3147438710014324e-6,20,FIN,FIN,246
Finland,4.059987595187997e-6,5.286560672376079e-6,3.076899990059549e-6,25,FIN,FIN,246
Finland,5.205767271048262e-6,6.777410497813488e-6,4.005029641707196e-6,30,FIN,FIN,246
Finland,9.785909041205233e-6,1.2336622122197376e-5,7.5751339367614775e-6,35,FIN,FIN,246
Finland,1.5259881560888742e-5,1.898764708002435e-5,1.2149425867259267e-5,40,FIN,FIN,246
Finland,2.0371085852848924e-5,2.4972932990010513e-5,1.635456606471229e-5,45,FIN,FIN,246
Finland,2.9552090600612388e-5,3.604101375454892e-5,2.3732327489585044e-5,50,FIN,FIN,246
Finland,3.366262557890326e-5,4.1021666254116275e-5,2.7022077376776007e-5,55,FIN,FIN,246
Finland,3.865932885619711e-5,4.783365895599102e-5,3.0352759743411256e-5,60,FIN,FIN,246
Finland,4.214963265025793e-5,5.111318087009505e-5,3.4185458426976866e-5,65,FIN,FIN,246
Finland,4.52485799669078e-5,5.578661982171796e-5,3.586475215185591e-5,70,FIN,FIN,246
Finland,5.532498217848396e-5,6.71434608999165e-5,4.535022663017556e-5,75,FIN,FIN,246
Finland,7.314300470962595e-5,8.889278483671241e-5,5.9636099241184995e-5,80,FIN,FIN,246
Finland,9.858009841402309e-5,1.2128145562965481e-4,7.913940623960877e-5,85,FIN,FIN,246
Finland,8.523488164273536e-5,1.0553289973706199e-4,6.687580412780318e-5,90,FIN,FIN,246
Finland,1.1995759500263428e-4,1.514025495664443e-4,9.275933584590601e-5,95,FIN,FIN,246
France,8.079491732405746e-7,1.064319289827591e-6,6.111487269481577e-7,0,FRA,FRA,250
France,3.468728728389319e-7,4.6636719233378264e-7,2.5593004938495335e-7,1,FRA,FRA,250
France,1.7005536937835576e-7,2.1557919593935366e-7,1.338558543502122e-7,5,FRA,FRA,250
France,1.8733132516563577e-7,2.3983773858777523e-7,1.4724017322770546e-7,10,FRA,FRA,250
France,6.980800103094473e-7,8.965533500566956e-7,5.349693452332935e-7,15,FRA,FRA,250
France,1.0749993847681212e-6,1.3841154762200948e-6,8.169836811303963e-7,20,FRA,FRA,250
France,1.176403891648201e-6,1.4864605828324873e-6,9.241799285190866e-7,25,FRA,FRA,250
France,1.7775164697868869e-6,2.2251581331134753e-6,1.4130732274067546e-6,30,FRA,FRA,250
France,2.0808929030604363e-6,2.5752336767237237e-6,1.6917430793268763e-6,35,FRA,FRA,250
France,2.634549803095263e-6,3.2191343505080174e-6,2.1557152907942435e-6,40,FRA,FRA,250
France,4.53814305661442e-6,5.396468456376571e-6,3.794459212636807e-6,45,FRA,FRA,250
France,5.931717458976987e-6,7.034316864785672e-6,5.018153620764485e-6,50,FRA,FRA,250
France,7.1917258866779035e-6,8.47851269969535e-6,6.084949107817912e-6,55,FRA,FRA,250
France,7.602907779415267e-6,9.218632763897127e-6,6.316005558678891e-6,60,FRA,FRA,250
France,9.539704578930958e-6,1.1200610664727845e-5,8.093276260083008e-6,65,FRA,FRA,250
France,1.5202253391513663e-5,1.7721928124523852e-5,1.298997105522567e-5,70,FRA,FRA,250
France,2.5153596961573843e-5,2.8843569458818474e-5,2.1797983462588237e-5,75,FRA,FRA,250
France,5.942039626602444e-5,6.735942073423583e-5,5.226194287282168e-5,80,FRA,FRA,250
France,1.4282392324876112e-4,1.631675446519837e-4,1.244181597450232e-4,85,FRA,FRA,250
France,2.9556179020171267e-4,3.3661368834328356e-4,2.5942525117853205e-4,90,FRA,FRA,250
France,5.803678976443323e-4,6.709882755618089e-4,5.00123567841852e-4,95,FRA,FRA,250
Germany,6.104716974878302e-7,8.184912375670093e-7,4.3916948349937204e-7,0,DEU,DEU,276
Germany,1.9705323767743013e-7,2.674291845277822e-7,1.4215286549870513e-7,1,DEU,DEU,276
Germany,1.0950899811747885e-7,1.3176552300800172e-7,9.628769593292292e-8,5,DEU,DEU,276
Germany,1.1799300443869752e-7,1.4223073786490687e-7,1.0118318147041642e-7,10,DEU,DEU,276
Germany,3.3945877471427874e-7,4.4420595417016227e-7,2.606742357963654e-7,15,DEU,DEU,276
Germany,4.4869299216070314e-7,5.861767987677056e-7,3.41430224723418e-7,20,DEU,DEU,276
Germany,4.971419629629833e-7,6.311885797581371e-7,3.877299891196116e-7,25,DEU,DEU,276
Germany,7.145624333421001e-7,9.355716156009746e-7,5.489192151952325e-7,30,DEU,DEU,276
Germany,1.0155743833962772e-6,1.2673125046193433e-6,8.045625269879965e-7,35,DEU,DEU,276
Germany,1.3198135982766863e-6,1.6420357435164399e-6,1.058461045263066e-6,40,DEU,DEU,276
Germany,2.316993557115691e-6,2.82027612774858e-6,1.914871350729411e-6,45,DEU,DEU,276
Germany,2.8217171310692276e-6,3.385621296896972e-6,2.3399923099984413e-6,50,DEU,DEU,276
Germany,3.1980651495916856e-6,3.89523217711438e-6,2.6022920037685917e-6,55,DEU,DEU,276
Germany,3.673029020140732e-6,4.488508591553409e-6,3.004737740812893e-6,60,DEU,DEU,276
Germany,4.3407239439998385e-6,5.190762621408006e-6,3.626573806416706e-6,65,DEU,DEU,276
Germany,5.761722281531793e-6,6.867678746318644e-6,4.806908992964528e-6,70,DEU,DEU,276
Germany,8.43812184513944e-6,9.882906244085144e-6,7.179474048154013e-6,75,DEU,DEU,276
Germany,1.628722422373118e-5,1.8864388522767728e-5,1.3942552476393527e-5,80,DEU,DEU,276
Germany,3.163098310109803e-5,3.757702721556586e-5,2.6737979511494252e-5,85,DEU,DEU,276
Germany,5.107780231179232e-5,6.078156741884142e-5,4.26761639442492e-5,90,DEU,DEU,276
Germany,7.206509509604434e-5,8.897140406631539e-5,5.84799426639821e-5,95,DEU,DEU,276
Greece,4.5710227497840953e-7,6.335630186137918e-7,3.689265013010871e-7,0,GRC,GRC,300
Greece,1.021043045562956e-7,1.3899008484683148e-7,7.474792354535737e-8,1,GRC,GRC,300
Greece,1.0009440542338629e-7,1.1086284256236149e-7,9.014228465928336e-8,5,GRC,GRC,300
Greece,1.0171488664202909e-7,1.1324563946646567e-7,9.261969257072517e-8,10,GRC,GRC,300
Greece,2.7249647142618113e-7,3.581604421386992e-7,2.0334413796710502e-7,15,GRC,GRC,300
Greece,7.636887804188887e-7,9.631603144638905e-7,6.02577351219205e-7,20,GRC,GRC,300
Greece,7.817337813736282e-7,9.872753820720318e-7,6.234885251601104e-7,25,GRC,GRC,300
Greece,7.899348382143834e-7,1.0306739534185274e-6,6.081360303581383e-7,30,GRC,GRC,300
Greece,7.278941782903378e-7,9.275022942233932e-7,5.748505445339224e-7,35,GRC,GRC,300
Greece,8.291775965146338e-7,1.079516661509528e-6,6.355802883716314e-7,40,GRC,GRC,300
Greece,1.12255864793671e-6,1.4502784068498158e-6,8.567884606939958e-7,45,GRC,GRC,300
Greece,1.2970148258970275e-6,1.6600535945557415e-6,1.0096171801984675e-6,50,GRC,GRC,300
Greece,1.809769172286322e-6,2.3263065285954104e-6,1.3870289209990077e-6,55,GRC,GRC,300
Greece,1.9786390965209273e-6,2.51887077391069e-6,1.5159445993780487e-6,60,GRC,GRC,300
Greece,2.835383218432918e-6,3.492459665758537e-6,2.281052698592734e-6,65,GRC,GRC,300
Greece,5.106147969913293e-6,6.413465092223116e-6,4.055519567284475e-6,70,GRC,GRC,300
Greece,9.077689294055922e-6,1.0949501699098545e-5,7.490605948028616e-6,75,GRC,GRC,300
Greece,1.7945651368133413e-5,2.1899463355038422e-5,1.4685842195026174e-5,80,GRC,GRC,300
Greece,3.253963151658423e-5,4.076453449839844e-5,2.5820849006112033e-5,85,GRC,GRC,300
Greece,5.870039824780644e-5,7.198468216094264e-5,4.694439715030452e-5,90,GRC,GRC,300
Greece,8.154161573701388e-5,9.999566347873446e-5,6.636876242530587e-5,95,GRC,GRC,300
Iceland,3.764587261787565e-7,5.317693170459688e-7,2.587640986414748e-7,0,ISL,ISL,352
Iceland,3.3846125373874896e-7,4.558686691495161e-7,2.417738423925451e-7,1,ISL,ISL,352
Iceland,1.7769154487593891e-7,2.417662547008034e-7,1.2864551442377848e-7,5,ISL,ISL,352
Iceland,2.1591320104916258e-7,2.765251328341739e-7,1.6415823048739887e-7,10,ISL,ISL,352
Iceland,6.808189417042522e-7,9.223051716196544e-7,4.949738610197042e-7,15,ISL,ISL,352
Iceland,9.919269437750063e-7,1.3666628826452216e-6,7.0919290506102e-7,20,ISL,ISL,352
Iceland,9.238262630275843e-7,1.2323516111705594e-6,6.822167646642424e-7,25,ISL,ISL,352
Iceland,1.5478659148668212e-6,2.1084850143249615e-6,1.1318241708746976e-6,30,ISL,ISL,352
Iceland,1.3209756999653287e-6,1.75048690763062e-6,9.794544286606835e-7,35,ISL,ISL,352
Iceland,1.933146191947751e-6,2.5552301894605185e-6,1.4263151720477347e-6,40,ISL,ISL,352
Iceland,2.575192048806054e-6,3.3929480076754515e-6,1.9368377258194453e-6,45,ISL,ISL,352
Iceland,3.2734213467022623e-6,4.314761859902076e-6,2.4173261776815304e-6,50,ISL,ISL,352
Iceland,3.521324064963447e-6,4.680698519133577e-6,2.646534737302735e-6,55,ISL,ISL,352
Iceland,4.1227149470126475e-6,5.557930761058472e-6,3.057034465244687e-6,60,ISL,ISL,352
Iceland,6.0954407455155e-6,7.878013790389239e-6,4.677267167445631e-6,65,ISL,ISL,352
Iceland,1.057921871897814e-5,1.390571966920253e-5,7.893334187125285e-6,70,ISL,ISL,352
Iceland,1.7567207776393767e-5,2.210836795134683e-5,1.367581101879224e-5,75,ISL,ISL,352
Iceland,3.8974965268064694e-5,4.919138295842308e-5,3.0370215451003967e-5,80,ISL,ISL,352
Iceland,9.516612729358777e-5,1.2064852856586056e-4,7.43184995379008e-5,85,ISL,ISL,352
Iceland,1.564712723607779e-4,1.9296257511644592e-4,1.2561053021413834e-4,90,ISL,ISL,352
Iceland,2.850896063156615e-4,3.5451885389885414e-4,2.2774672889806086e-4,95,ISL,ISL,352
Ireland,1.0685649553916348e-7,1.3778304678023002e-7,8.210949320685654e-8,0,IRL,IRL,372
Ireland,9.597273590656813e-8,1.2546019997207668e-7,7.183971834933568e-8,1,IRL,IRL,372
Ireland,9.73321288972812e-8,1.0840109568564606e-7,8.705661569858677e-8,5,IRL,IRL,372
Ireland,9.509386715770468e-8,1.053665990791541e-7,8.535357428495444e-8,10,IRL,IRL,372
Ireland,2.0246059517214223e-7,2.632624644213917e-7,1.542035144806179e-7,15,IRL,IRL,372
Ireland,2.356070161131574e-7,3.044712020535376e-7,1.7856026854953457e-7,20,IRL,IRL,372
Ireland,3.5590867346592553e-7,4.7071520074453675e-7,2.6755397694086504e-7,25,IRL,IRL,372
Ireland,5.289454652763064e-7,7.154634660123398e-7,3.8864442975303356e-7,30,IRL,IRL,372
Ireland,5.101098941782545e-7,6.797959094358228e-7,3.83544745941154e-7,35,IRL,IRL,372
Ireland,1.026722139235777e-6,1.3298939151414026e-6,7.826688024785132e-7,40,IRL,IRL,372
Ireland,1.164913567772938e-6,1.471275585319836e-6,9.104238422348987e-7,45,IRL,IRL,372
Ireland,1.4398062818784805e-6,1.8598830914683613e-6,1.0845130786834533e-6,50,IRL,IRL,372
Ireland,2.0597263372454084e-6,2.6908586898083556e-6,1.5471742238260701e-6,55,IRL,IRL,372
Ireland,2.2765543550550724e-006,3.0050115157345105e-6,1.7187119469914382e-6,60,IRL,IRL,372
Ireland,3.828848963000808e-6,4.8840469179985045e-6,2.945125522143754e-6,65,IRL,IRL,372
Ireland,6.9435051062132306e-006,8.87410129510672e-6,5.275159779835643e-6,70,IRL,IRL,372
Ireland,1.1984611357852542e-5,1.5066362057155323e-5,9.359833818156984e-6,75,IRL,IRL,372
Ireland,2.439870316040722e-5,3.027064914848351e-5,1.9041063659528034e-5,80,IRL,IRL,372
Ireland,5.189992802027293e-5,6.444899025287202e-5,4.0824457958551256e-5,85,IRL,IRL,372
Ireland,7.845926665511101e-5,9.746623944601306e-5,6.220648777757935e-5,90,IRL,IRL,372
Ireland,1.2239646229486578e-4,1.5568040022718408e-4,9.669308749730339e-5,95,IRL,IRL,372
Italy,4.77356548336846e-7,6.748418726422544e-7,3.3472353689757073e-7,0,ITA,ITA,380
Italy,1.771340416963723e-7,2.43957416034905e-7,1.2522726315254663e-7,1,ITA,ITA,380
Italy,1.2313560810502738e-7,1.5565272638351038e-7,1.0044752411859654e-7,5,ITA,ITA,380
Italy,1.6072000758304523e-7,2.019258445811586e-7,1.2754599382665712e-7,10,ITA,ITA,380
Italy,4.88328432479988e-7,6.344005742007341e-7,3.7475003560903465e-7,15,ITA,ITA,380
Italy,6.502774717970405e-7,8.47789993855663e-7,4.992838096118636e-7,20,ITA,ITA,380
Italy,6.291761480696311e-7,8.002862232334041e-7,4.87053627205521e-7,25,ITA,ITA,380
Italy,9.374346378971168e-7,1.1806725235968547e-6,7.425665335059754e-7,30,ITA,ITA,380
Italy,8.459640326830213e-7,1.067290111541726e-6,6.685943778393701e-7,35,ITA,ITA,380
Italy,1.0610992695549805e-6,1.3224708548464654e-6,8.446863441487513e-7,40,ITA,ITA,380
Italy,1.5447980886501667e-6,1.9249813754242395e-6,1.2472744305098582e-6,45,ITA,ITA,380
Italy,1.7804203285160256e-6,2.198993831181571e-6,1.4319127428597084e-6,50,ITA,ITA,380
Italy,1.948830361074222e-6,2.437271685567063e-6,1.5521533836885755e-6,55,ITA,ITA,380
Italy,2.627031825907405e-6,3.313342676099518e-6,2.0894916804162565e-6,60,ITA,ITA,380
Italy,4.135952160776197e-6,4.939288979094835e-6,3.4402530870326617e-6,65,ITA,ITA,380
Italy,8.181828218892214e-6,9.758081295017005e-6,6.839822989422711e-6,70,ITA,ITA,380
Italy,1.4847979790137656e-5,1.7182549264745732e-5,1.2713121285688182e-5,75,ITA,ITA,380
Italy,3.8353023437318537e-5,4.3580802159678606e-5,3.3439089698877696e-5,80,ITA,ITA,380
Italy,9.534468073688506e-5,1.0945131898977724e-4,8.257393636908036e-5,85,ITA,ITA,380
Italy,0.00018601842523192441,2.1287782015914873e-4,1.615714751681575e-4,90,ITA,ITA,380
Italy,3.4664003406279653e-4,4.0582614866895657e-4,2.952030337269978e-4,95,ITA,ITA,380
Luxembourg,2.241020158920481e-7,3.163612736273723e-7,1.504230849474461e-7,0,LUX,LUX,442
Luxembourg,1.2502471354143348e-7,1.6558829001249747e-7,9.236492814555968e-8,1,LUX,LUX,442
Luxembourg,1.0523115909504372e-7,1.3285406640215545e-7,8.354425261743437e-8,5,LUX,LUX,442
Luxembourg,1.2594109595210373e-7,1.562350098055244e-7,1.0150803562626194e-7,10,LUX,LUX,442
Luxembourg,3.221747851446665e-7,4.142693879465854e-7,2.4567358614047463e-7,15,LUX,LUX,442
Luxembourg,5.04777418449989e-7,6.836164176995442e-7,3.688496479930912e-7,20,LUX,LUX,442
Luxembourg,4.420286267857909e-7,5.807531401653642e-7,3.3466482363420314e-7,25,LUX,LUX,442
Luxembourg,5.24332832066644e-7,6.992668638915831e-7,3.8731930452072104e-7,30,LUX,LUX,442
Luxembourg,9.064686428930338e-7,1.1924027087470476e-6,6.830424813731714e-7,35,LUX,LUX,442
Luxembourg,9.310911221086202e-7,1.227463361402237e-6,6.98494630671829e-7,40,LUX,LUX,442
Luxembourg,1.4380554597415398e-6,1.8795781506543288e-6,1.102312880869501e-6,45,LUX,LUX,442
Luxembourg,2.1356748753267342e-6,2.8138153524560157e-6,1.5987274028713349e-6,50,LUX,LUX,442
Luxembourg,2.3641472771927544e-6,3.1507338532901368e-6,1.7705392228743807e-6,55,LUX,LUX,442
Luxembourg,2.9279087524682287e-6,3.866330937219792e-6,2.1726873111961624e-6,60,LUX,LUX,442
Luxembourg,3.807368343781565e-6,4.866421246116664e-6,2.8910449425049067e-6,65,LUX,LUX,442
Luxembourg,6.460110235357256e-6,8.27668141306126e-6,4.930941444013941e-6,70,LUX,LUX,442
Luxembourg,1.0793869008593583e-5,1.3774620968533884e-5,8.424157586304645e-6,75,LUX,LUX,442
Luxembourg,2.4005906034018544e-5,3.032572734400006e-5,1.874503316421329e-5,80,LUX,LUX,442
Luxembourg,5.851283993778356e-5,7.525497990745673e-5,4.4931957862625243e-005,85,LUX,LUX,442
Luxembourg,1.060909816602284e-4,1.3590208281655163e-4,8.295761421619944e-5,90,LUX,LUX,442
Luxembourg,1.9714826221577109e-4,2.526741769437629e-4,1.5139582191994917e-4,95,LUX,LUX,442
Malta,4.561218554657206e-7,6.795695139917852e-7,3.0538164283151115e-7,0,MLT,MLT,470
Malta,1.7475706409909433e-7,2.3493517146925113e-7,1.2582620377335884e-7,1,MLT,MLT,470
Malta,1.5486658099284296e-7,2.0082176853613626e-7,1.1819527474965081e-7,5,MLT,MLT,470
Malta,1.6392477979941985e-7,2.1056880630020192e-7,1.2832884102781181e-7,10,MLT,MLT,470
Malta,3.3926906396663086e-7,4.5947133527879507e-7,2.504356123119541e-7,15,MLT,MLT,470
Malta,6.225753731175807e-7,8.201543476434874e-7,4.5672675048870016e-7,20,MLT,MLT,470
Malta,5.89435171224531e-7,7.899812795237696e-7,4.4044322402804535e-7,25,MLT,MLT,470
Malta,8.985389779496445e-7,1.2065219782156856e-6,6.62326944999179e-7,30,MLT,MLT,470
Malta,8.916516831404916e-7,1.1601320596852537e-6,6.697253754960078e-7,35,MLT,MLT,470
Malta,1.0236725742865757e-6,1.3725032769738745e-6,7.605997159840383e-7,40,MLT,MLT,470
Malta,1.1609776493095451e-6,1.5014004531854841e-6,8.843380553996107e-7,45,MLT,MLT,470
Malta,1.6636361395287387e-6,2.186102947192762e-6,1.2658036903937253e-6,50,MLT,MLT,470
Malta,1.999101511912789e-6,2.5725126102446144e-6,1.5288434753238649e-6,55,MLT,MLT,470
Malta,2.42110588164588e-6,3.173054467774767e-6,1.8103049220438093e-6,60,MLT,MLT,470
Malta,3.4714324195422157e-6,4.412008882200443e-6,2.6989957684658938e-6,65,MLT,MLT,470
Malta,6.263812498570212e-6,8.062988597168737e-6,4.80115917371425e-6,70,MLT,MLT,470
Malta,1.1273593982941136e-5,1.4064093776766744e-5,8.881490420988623e-6,75,MLT,MLT,470
Malta,2.5438217958142917e-5,3.208946998412044e-5,2.0139253879440726e-5,80,MLT,MLT,470
Malta,6.039203400945083e-5,7.701370902050083e-5,4.7303015434451905e-5,85,MLT,MLT,470
Malta,1.0281624294279526e-4,1.3118343208770505e-4,8.098801619440472e-5,90,MLT,MLT,470
Malta,1.641899755721578e-4,2.0873190936537443e-4,1.2761633849149204e-4,95,MLT,MLT,470
Netherlands,2.2435966681049855e-7,3.158760471365546e-7,1.5296234717944677e-7,0,NLD,NLD,528
Netherlands,1.0308053041292624e-7,1.367787128345681e-7,7.68947231025721e-8,1,NLD,NLD,528
Netherlands,9.556586725542111e-8,1.0331200391770681e-7,8.811275933939863e-8,5,NLD,NLD,528
Netherlands,9.867811895247168e-8,1.0484618046424154e-7,9.252635434767345e-8,10,NLD,NLD,528
Netherlands,1.3857276407426237e-7,1.730744353826711e-7,1.1268677271096898e-7,15,NLD,NLD,528
Netherlands,1.8274278791252935e-7,2.3395927809899037e-7,1.4392564372409632e-7,20,NLD,NLD,528
Netherlands,2.011906533292992e-7,2.525977866398647e-7,1.5886862385464595e-7,25,NLD,NLD,528
Netherlands,2.55983321013313e-7,3.325393356698586e-7,1.9438859854403643e-7,30,NLD,NLD,528
Netherlands,3.1794854313915313e-7,4.120902064163533e-7,2.4101039972702916e-7,35,NLD,NLD,528
Netherlands,4.0701798754055023e-007,5.241734115677885e-7,3.095938533935658e-7,40,NLD,NLD,528
Netherlands,6.178804561321944e-7,7.995166836131868e-7,4.742850396047555e-7,45,NLD,NLD,528
Netherlands,8.646290156283741e-7,1.1039645449333948e-6,6.71815939180388e-7,50,NLD,NLD,528
Netherlands,1.0692598229354319e-6,1.396356216851022e-6,8.215147427642344e-7,55,NLD,NLD,528
Netherlands,1.2541011820342672e-6,1.6539019957381677e-6,9.567003652563726e-7,60,NLD,NLD,528
Netherlands,2.0461278320723992e-6,2.585692004801815e-6,1.5932923860704737e-6,65,NLD,NLD,528
Netherlands,4.287995188384149e-6,5.427803691284923e-6,3.299507942265299e-6,70,NLD,NLD,528
Netherlands,9.876102865143124e-6,1.208614304730693e-5,7.889685906137831e-6,75,NLD,NLD,528
Netherlands,2.58320605010034e-5,3.1357325911308715e-5,2.1012890802532383e-5,80,NLD,NLD,528
Netherlands,6.97848695612936e-5,8.438006200855529e-5,5.718164931836971e-5,85,NLD,NLD,528
Netherlands,1.4401206655885885e-4,1.7350904868669104e-4,1.1842970352962158e-4,90,NLD,NLD,528
Netherlands,2.680908180763227e-4,3.372483700396106e-4,2.1282692026411488e-4,95,NLD,NLD,528
Norway,1.2704646500064153e-6,1.4305894583046182e-6,1.0684231675976094e-6,0,NOR,NOR,578
Norway,3.330762923299888e-7,3.7647630879301744e-7,2.905002404785437e-7,1,NOR,NOR,578
Norway,1.947825135953259e-7,2.152136716743338e-7,1.733553822315705e-7,5,NOR,NOR,578
Norway,2.530102975938781e-7,2.7484822222584917e-7,2.2953561723079457e-7,10,NOR,NOR,578
Norway,1.3288680127237044e-6,1.436970617226751e-6,1.2268755345307185e-6,15,NOR,NOR,578
Norway,2.6084045027056584e-6,2.8232707347053354e-6,2.4039922654594357e-6,20,NOR,NOR,578
Norway,3.679558466515291e-6,3.975566643677822e-6,3.4154877788663763e-6,25,NOR,NOR,578
Norway,5.179401643158142e-6,5.6087958260836075e-6,4.785314171020065e-6,30,NOR,NOR,578
Norway,6.69700208307386e-6,7.223105939649086e-6,6.225778149278082e-6,35,NOR,NOR,578
Norway,4.42998583339069e-6,4.753149644313741e-6,4.128951910465866e-6,40,NOR,NOR,578
Norway,6.233352793218311e-6,6.682139405200485e-6,5.8308018208753615e-6,45,NOR,NOR,578
Norway,8.273909718318527e-6,8.872709604318943e-6,7.722550445122888e-6,50,NOR,NOR,578
Norway,8.762859829635407e-6,9.391495121652587e-6,8.172331165847541e-6,55,NOR,NOR,578
Norway,9.479707622188583e-6,1.0227344299946074e-5,8.819573038888007e-6,60,NOR,NOR,578
Norway,1.0884369062801436e-5,1.1657177739716845e-5,1.0145454374082407e-5,65,NOR,NOR,578
Norway,1.7678089155068354e-5,1.8940230287093284e-5,1.6459580335199333e-5,70,NOR,NOR,578
Norway,2.6047429598828296e-5,2.7784314644744125e-5,2.4343400682809557e-5,75,NOR,NOR,578
Norway,5.566474547267701e-5,5.948506193013665e-5,5.208807406912978e-5,80,NOR,NOR,578
